,index,충전소명,충전소ID,충전기ID,충전기타입,주소,위도,경도,이용가능시간,기관아이디,운영기관명,운영기관 연락처,충전기상태,상태갱신일시,충전량유형,시도코드,주차료무료여부,충전소안내,이용자제한여부,이용제한사유,삭제여부,삭제사유
136,2145,북한산국립공원주차장,ME18B168,1,6,서울특별시 은평구 진관동 278,37.65584,126.94885,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
137,2146,부암동 주민센터,ME18B169,1,6,서울특별시 종로구 창의문로 145,37.59246,126.96412,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
138,2147,SETEC,ME18B170,1,6,서울특별시 강남구 남부순환로3104,37.49584,127.07223,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
139,2148,논현로22길 공영주차장,ME18B171,1,6,서울특별시 강남구 개포로 25길 32,37.48151,127.04851,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
140,2149,대청역 공영주차장,ME18B172,1,6,서울특별시 강남구 개포동 13-2,37.49491,127.07928,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
141,2150,압구정로29길 공영노상주차장,ME18B173,1,6,서울특별시 강남구 압구정동 453,37.52968,127.02782,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
142,2151,가오리 공영주차장,ME18B174,1,6,서울특별시 강북구 삼양로107길 30,37.64152,127.01495,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
143,2152,가양레포츠센터,ME18B175,1,6,서울특별시 강서구 양천로61길 101,37.56198,126.86373,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
144,2153,강서구민올림픽체육센터,ME18B176,1,6,서울특별시 강서구 화곡로65길62,37.55962,126.85057,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
145,2154,상계2동 공영주차장,ME18B177,1,6,서울특별시 노원구 상계2동 373-13,37.65668,127.06751,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
146,2155,DMC 산학협력연구센터,ME18B178,1,6,서울특별시 마포구 매봉산로 37,37.576,126.89053,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
147,2156,마천동2공영주차장,ME18B179,1,6,서울특별시 송파구 성내천로299-7,37.49427,127.15624,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
148,2157,거여동공영주차장,ME18B180,1,6,서울특별시 송파구 오금로68길8,37.49223,127.15033,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
149,2158,천마공영주차장,ME18B181,1,6,서울특별시 송파구 성내천로33가길20,37.50028,127.15482,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
150,2159,이태원2동공영주차장,ME18B182,1,6,서울특별시 용산구 회나무로 55？ ,37.54034,126.99267,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
151,2160,이마트 은평점,ME18B183,1,6,,37.60077,126.92049,09:30~23:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
152,2161,신월5동 주민센터,ME18B184,1,6,서울특별시 양천구 화곡로4길 10,37.53852,126.82716,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
153,2162,신정1동 주민센터,ME18B185,1,6,서울특별시 양천구 중앙로 32길 1,37.51855,126.85429,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
154,2163,목2동 주민센터,ME18B186,1,6,서울특별시 양천구 목동 중앙본로 120,37.5461,126.87168,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
155,2164,송정동 공영주차장,ME18B187,1,6,서울특별시 성동구 동일로 199,37.54988,127.06804,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
156,2331,sh서울주택도시공사,ME18B278,11,4,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
157,2332,sh서울주택도시공사,ME18B278,12,4,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
158,2333,강동구청,ME18B279,11,4,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
159,2334,강동구청,ME18B279,12,4,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
160,2335,홈플러스 금천점,ME18B280,11,4,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
161,2336,홈플러스 금천점,ME18B280,12,4,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
162,2337,도봉산환승주차장,ME18B281,11,4,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
163,2338,도봉산환승주차장,ME18B281,12,4,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
164,2339,도봉구청,ME18B282,11,4,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
165,2340,도봉구청,ME18B282,12,4,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
166,2341,마장축산물시장 서문 공영주차장,ME18B283,11,4,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
167,2342,마장축산물시장 서문 공영주차장,ME18B283,12,4,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
168,2343,서울약령시 공영주차장,ME18B284,11,4,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
169,2344,서울약령시 공영주차장,ME18B284,12,4,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
170,2345,롯데마트 서울양평점,ME18B285,1,6,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,Y,,N,,N,
171,2346,롯데마트 서울양평점,ME18B285,2,6,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
172,2347,도봉기적의도서관,ME18B286,1,6,서울특별시 도봉구 마들로 797,37.6809066,127.0503438,09:00~18:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
173,2348,도봉기적의도서관,ME18B286,2,6,서울특별시 도봉구 마들로 797,37.6809066,127.0503438,09:00~18:00,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
174,2349,구파발광역환승센터 주차장,ME18B287,11,4,지상 3층,37.637968,126.91937,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
175,2350,구파발광역환승센터 주차장,ME18B287,12,4,지상 3층,37.637968,126.91937,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
176,2351,서울역사박물관,ME18B288,11,4,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
177,2352,서울역사박물관,ME18B288,12,4,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
178,2353,신정3동 넓은들 민원센터,ME18B289,11,4,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
179,2354,신정3동 넓은들 민원센터,ME18B289,12,4,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
180,2355,용답동 공영주차장,ME18B290,11,4,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
181,2356,용답동 공영주차장,ME18B290,12,4,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
182,2418,마포공영주차장,ME18B406,1,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
183,2419,마포공영주차장,ME18B406,2,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
184,2420,마포공영주차장,ME18B406,3,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
185,2421,마포공영주차장,ME18B406,4,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
186,2422,롯데백화점 본점,ME18B407,11,4,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
187,2423,롯데백화점 본점,ME18B407,12,4,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
188,2424,롯데백화점 본점,ME18B407,13,4,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
189,2425,롯데백화점 본점,ME18B407,14,4,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
190,2426,성수2가 공영주차장,ME18B408,1,4,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
191,2427,성수2가 공영주차장,ME18B408,2,4,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
192,2428,성수2가 공영주차장,ME18B408,3,4,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
193,2429,성수2가 공영주차장,ME18B408,4,4,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
194,2945,충현동 제1공영주차장,ME19A149,1,4,서울특별시 서대문구 충정로2가 78-13,37.5646084,126.964361,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
195,2946,남가좌2동 공영주차장,ME19A150,1,4,서울특별시 서대문구 남가좌2동 3-75,37.5830145,126.9231095,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
196,2947,미도아파트 앞 공영주차장,ME19A151,1,4,서울특별시 서초구 반포동 49-8,37.49981208,127.0105027,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
197,2948,올림픽공원,ME19A152,1,4,서울특별시 송파구 올림픽로 424 ,37.5171577,127.115847,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
198,2949,구민회관,ME19A153,1,4,서울특별시 송파구 백제고분로 242,37.502452,127.0931042,09:00~18:00 이후 무료,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
199,2950,문화회관동측 주차장,ME19A154,1,4,서울특별시 양천구 신정6동 322-5,37.5167683,126.8635627,09:00~18:00 이후 무료,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
200,2951,곰달래공영주차장,ME19A155,1,4,서울특별시 양천구 곰달래로10길 4,37.5295552,126.8357706,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
201,2952,다락골공영주차장,ME19A156,1,4,서울특별시 양천구 중앙로29길 41,37.5163711,126.8492558,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
202,2953,일원2동 주민센터,ME19A157,1,4,서울특별시 강남구 개포로 607,37.4919959,127.0738859,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
203,2954,목4동주민센터,ME19A158,1,4,서울특별시 양천구 목동중앙로 25 ,37.5324277,126.8686162,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
204,2955,한국장애인개발원 본사,ME19A159,1,4,서울특별시 영등포구 의사당대로 22,37.5269301,126.9179382,09:00~19:00 토요일 무료개방,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
205,2956,영등포본동제1(공영주차장),ME19A160,1,4,서울특별시 영등포구 영신로 10길 15,37.5142799,126.9093244,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
206,2960,마포중앙도서관,ME19A164,1,4,서울특별시 마포구 성산로 128,37.5636424,126.9082864,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
207,2962,강남구청 삼성로 별관 부설 주차장,ME19A166,1,4,서울특별시 강남구 삼성로 628,37.51617891,127.0520033,09:00~18:00,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
208,2966,국방부 서문 주차장,ME19A170,1,4,서울특별시 용산구 한강대로 62다길 42,37.5331513,126.975461,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
209,2967,일원본동 주민센터,ME19A171,1,4,서울특별시 강남구 광평로 126,37.4833754,127.0863932,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,Y,,N,,N,
210,3052,탄천물재생센터,ME19A243,21,4,서울특별시 강남구 개포로 625,37.4959067,127.0799979,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
211,3053,탄천물재생센터,ME19A243,22,4,서울특별시 강남구 개포로 625,37.4959067,127.0799979,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
212,3054,한국원자력의학원 본사,ME19A244,21,4,서울특별시 노원구 노원로75,37.6281908,127.0831959,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
213,3055,한국원자력의학원 본사,ME19A244,22,4,서울특별시 노원구 노원로75,37.6281908,127.0831959,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
214,3056,상암1 공영주차장,ME19A245,21,4,서울특별시 마포구 성암로 197,37.5770112,126.8973596,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
215,3057,상암1 공영주차장,ME19A245,22,4,서울특별시 마포구 성암로 197,37.5770112,126.8973596,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
216,3058,Park M (주차복합빌딩),ME19A246,21,4,서울특별시 마포구 매봉산로 80,37.57852958,126.8942861,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
217,3059,Park M (주차복합빌딩),ME19A246,22,4,서울특별시 마포구 매봉산로 80,37.57852958,126.8942861,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
218,3060,시민의숲동측 공영주차장2,ME19A247,21,4,서울특별시 서초구 양재동 237,37.47174227,127.0382062,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
219,3061,시민의숲동측 공영주차장2,ME19A247,22,4,서울특별시 서초구 양재동 237,37.47174227,127.0382062,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
220,3062,시민의숲동측 공영주차장,ME19A248,21,4,서울특별시 서초구 양재동 237,37.47174227,127.038053,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
221,3063,시민의숲동측 공영주차장,ME19A248,22,4,서울특별시 서초구 양재동 237,37.47174227,127.038053,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
222,3064,성수 2가1동 공영주차장,ME19A249,21,4,서울특별시 성동구 성덕정길 115,37.5370292,127.0563866,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
223,3065,성수 2가1동 공영주차장,ME19A249,22,4,서울특별시 성동구 성덕정길 115,37.5370292,127.0563866,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
224,3066,하왕십리 공영주차장,ME19A250,21,4,서울특별시 성동구 무학봉15길 48,37.5602689,127.0278376,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
225,3067,하왕십리 공영주차장,ME19A250,22,4,서울특별시 성동구 무학봉15길 48,37.5602689,127.0278376,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
226,3068,강변 공영주차장,ME19A251,21,4,서울특별시 성동구 둘레길 47-5,37.5369369,127.0491411,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
227,3069,강변 공영주차장,ME19A251,22,4,서울특별시 성동구 둘레길 47-5,37.5369369,127.0491411,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
228,3070,응봉동 공영주차장,ME19A252,21,4,서울특별시 성동구 독서당로63길 40,37.5544151,127.03103,24시간 이용가능,ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
229,3071,응봉동 공영주차장,ME19A252,22,4,서울특별시 성동구 독서당로63길 40,37.5544151,127.03103,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
230,3072,해누리타운,ME19A253,21,4,서울특별시 양천구 목동동로81,37.5160286,126.8639009,"평일07:00~22:00,토08:00~18:00(일요일,공휴일 제외)",ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
231,3073,해누리타운,ME19A253,22,4,서울특별시 양천구 목동동로81,37.5160286,126.8639009,"평일07:00~22:00,토08:00~18:00(일요일,공휴일 제외)",ME,환경부,1661-9408,3,20211100000000.0,,11,N,,N,,N,
232,3074,예금보험공사,ME19A254,21,4,서울특별시 중구 청계천로 30,37.5684947,126.9807936,24시간 이용가능,ME,환경부,1661-9408,9,20211100000000.0,,11,N,,N,,N,
233,3075,예금보험공사,ME19A254,22,4,서울특별시 중구 청계천로 30,37.5684947,126.9807936,24시간 이용가능,ME,환경부,1661-9408,2,20211100000000.0,,11,N,,N,,N,
